avg_reward,avg_loss,accuracy,precision,recall,f1_score,epsilon,alert_rate,queries_used,pseudo_labels,budget_remaining,vae_score,llm_advice_count,epoch,timestamp
11.755972,3.723166422273807,0.9502,0.995965030262273,0.9505776636713735,0.9727422003284072,0.00999258133189499,0.9,25,0,0,0.056503689233213666,0,0,2026-03-09T19:39:49.186591
13.163839999999999,0.47442570267915724,0.9682,0.9979047198941332,0.9680145485665383,0.982732406602954,0.00999258133189499,0.91,25,0,0,0.014940833672881126,0,1,2026-03-09T19:41:08.902345
13.121491999999998,0.524394343906641,0.9753333333333334,0.9981754488395854,0.9753958065896449,0.9866541624585197,0.00999258133189499,0.91,25,0,0,0.006202020031632855,0,2,2026-03-09T19:42:09.122251
