avg_reward,avg_loss,accuracy,precision,recall,f1_score,epsilon,alert_rate,queries_used,pseudo_labels,budget_remaining,vae_score,llm_advice_count,epoch,timestamp
1.6862962962962964,0.39005219000642316,0.9551851851851851,0.0,0.0,0.0,0.049911691230058335,0.0,10,0,0,0.055027855969965456,0,0,2026-03-09T15:10:02.395193
1.8301851851851851,0.13127639356172746,0.965462962962963,0.0,0.0,0.0,0.049911691230058335,0.01,10,0,0,0.00950817172182724,0,1,2026-03-09T15:10:38.730426
