avg_reward,avg_loss,accuracy,precision,recall,f1_score,epsilon,alert_rate,queries_used,pseudo_labels,budget_remaining,vae_score,llm_advice_count,epoch,timestamp
-2.5594444444444444,7.188431886025293,0.9646296296296296,0.0,0.0,0.0,0.00999258133189499,0.01,21,0,4,0.03758004065603018,0,0,2026-03-09T15:28:22.146112
0.41444444444444445,0.2200165710474054,0.9793518518518518,0.0,0.0,0.0,0.00999258133189499,0.01,21,0,4,0.006990272842813283,0,1,2026-03-09T15:29:15.770568
0.5827777777777777,0.2265667334833631,0.9848148148148148,0.0,0.0,0.0,0.00999258133189499,0.0,22,0,3,0.0016039700643159448,0,2,2026-03-09T15:30:09.293240
